keyword,sw
racket,-0.7939914163090128
negtag_particularly friendly,-0.7941176470588235
negtag_shower curtain,-0.7941176470588235
negtag_telephone,-0.7941176470588235
steer,-0.7942386831275721
rather dated,-0.794392523364486
confirmation,-0.7946708463949843
call reception,-0.7947882736156352
expired,-0.7948717948717948
really loud,-0.7948717948717948
steer clear,-0.7948717948717948
dripping,-0.7949479940564635
sweat,-0.7953488372093023
us key,-0.7953488372093023
certain standard,-0.7954545454545454
drills,-0.7954545454545454
mattress protector,-0.7954545454545454
moved next,-0.7954545454545454
one sausage,-0.7954545454545454
disappointment !,-0.7956204379562044
drains,-0.7956834532374101
found another,-0.7957746478873241
good point,-0.7958333333333333
hell,-0.7958818263205013
old room,-0.7959183673469388
paint job,-0.7959183673469388
properly !,-0.7959183673469388
say sorry,-0.7959183673469388
negative review,-0.7961165048543689
negtag_recommended,-0.7961335676625659
made worse,-0.7961783439490446
thin walls,-0.7962413452027696
see pics,-0.7962962962962963
stifling,-0.7963800904977375
english speaking,-0.7964071856287425
seen better,-0.7964071856287425
tired looking,-0.7965023847376789
absurd,-0.7966101694915254
nets,-0.7966101694915254
ridiculous !,-0.7966101694915254
woeful,-0.7966101694915254
would happen,-0.7966101694915254
negtag_avail,-0.796875
negtag_proper,-0.7969094922737306
negtag_properly,-0.7972602739726027
scruffy,-0.7974025974025974
wait another,-0.7976190476190477
flooded,-0.797752808988764
generally ok,-0.797752808988764
numbertag later,-0.797752808988764
negtag_smell,-0.7978723404255319
cornflakes,-0.7979166666666667
negtag_attached,-0.797979797979798
needs good,-0.7980769230769231
negtag_serviced,-0.7980769230769231
could negtag_speak,-0.7981651376146789
far far,-0.7981651376146789
move room,-0.7983193277310925
poor sleep,-0.7983193277310925
stealing,-0.7983193277310925
inappropriate,-0.7983870967741935
bed looked,-0.7984496124031008
makeshift,-0.7984496124031008
negtag_possibility,-0.7985611510791367
terrified,-0.7985611510791367
around shower,-0.7987421383647799
banging,-0.7988483685220731
coughing,-0.7989949748743719
back downstairs,-0.7990430622009569
negtag_bed,-0.7992831541218638
negtag_move,-0.7993079584775087
better days,-0.7993311036789298
negtag_table,-0.7994100294985249
receptionist told,-0.799554565701559
wrong room,-0.7996070726915521
boiling,-0.7996688741721855
miserable,-0.7996715927750411
bedsheet,-0.8
big let,-0.8
cheek,-0.8
could negtag_open,-0.8
dated room,-0.8
drill,-0.8
extremely tiny,-0.8
fire safety,-0.8
glorified,-0.8
locked door,-0.8
negtag_her,-0.8
nothing available,-0.8
sill,-0.8
small towel,-0.8
website said,-0.8
really ?,-0.8004073319755601
ancient,-0.8004434589800443
questionable,-0.8005115089514067
pay cash,-0.8007662835249042
room either,-0.8009950248756219
unplug,-0.8011049723756906
payment,-0.8011660018410556
good points,-0.8011894647408666
slowest,-0.8012422360248447
homeless,-0.8012684989429175
? ΓÇ¥,-0.8014184397163121
stay well,-0.8014184397163121
contract,-0.8014705882352942
onto bed,-0.8015267175572519
narrow staircase,-0.8015873015873016
owed,-0.8016528925619835
like photos,-0.8018018018018018
noise every,-0.8018018018018018
surprise surprise,-0.8018018018018018
enamel,-0.801980198019802
piles,-0.801980198019802
severely,-0.801980198019802
card details,-0.8021680216802168
negtag_sleep due,-0.8021978021978022
really annoyed,-0.8023255813953488
almost fell,-0.8024691358024691
bare bones,-0.8024691358024691
soaking wet,-0.8024691358024691
treat customers,-0.8024691358024691
embarrassed,-0.8025751072961373
reputable,-0.8026315789473685
bed sheet,-0.8028169014084507
contiki,-0.8028169014084507
could speak,-0.8028169014084507
dirty cups,-0.803030303030303
shower tray,-0.803030303030303
unresponsive,-0.803030303030303
shaking,-0.8034188034188035
elbows,-0.8034682080924855
loud banging,-0.8035714285714286
window would,-0.8036175710594315
left waiting,-0.8036809815950919
hygiene,-0.8037135278514589
take shower,-0.8038277511961722
paint,-0.8040374199901527
main issue,-0.8041002277904328
finally get,-0.8041237113402062
negtag_hot,-0.8042381432896064
numbertag inches,-0.8042959427207638
smelled,-0.8043039677202422
feedback form,-0.8043478260869565
negtag_side,-0.8043478260869565
negtag_very impressed,-0.8043478260869565
numbertag fire,-0.8043478260869565
somewhere else,-0.8043804380438044
negtag_told,-0.8044164037854891
would contact,-0.8045977011494253
negtag_work,-0.8046103183315039
change room,-0.8046272493573264
collapse,-0.8048780487804879
definitely negtag_5,-0.8048780487804879
different receptionist,-0.8048780487804879
else next,-0.8048780487804879
ensued,-0.8048780487804879
leave lot,-0.8048780487804879
management needs,-0.8048780487804879
negtag_seating,-0.8048780487804879
single mattresses,-0.8048780487804879
negtag_thanks,-0.8051282051282052
new key,-0.8051948051948052
oily,-0.8053097345132744
main problem,-0.8054474708171206
uninviting,-0.8055555555555556
negtag_clue,-0.8056680161943321
tiles,-0.8056710775047259
shame really,-0.8057142857142857
sub-standard,-0.8057142857142857
numbertag men,-0.8058252427184466
good linktag,-0.8059701492537313
second class,-0.8059701492537313
torture,-0.8059701492537313
kept awake,-0.8060200668896321
inattentive,-0.8060606060606059
junk,-0.8060606060606059
negtag_adequate,-0.8060606060606059
took another,-0.8060606060606059
strange smell,-0.8061674008810573
uncomfortable,-0.8062441655429935
around toilet,-0.8064516129032258
could negtag_sit,-0.8064516129032258
could negtag_walk,-0.8064516129032258
deposit back,-0.8064516129032258
hotel ΓÇ¥,-0.8064516129032258
lino,-0.8064516129032258
margarine,-0.8064516129032258
master key,-0.8064516129032258
misery,-0.8064516129032258
reimburse,-0.8064516129032258
hot room,-0.8066465256797583
carpets,-0.8068362480127186
numbertag calls,-0.8068965517241379
sounded like,-0.8072087175188599
laminated,-0.8072289156626506
like trying,-0.8072289156626506
quite unpleasant,-0.8072289156626506
snapped,-0.8072289156626506
negtag_wifi,-0.8072562358276644
negtag_support,-0.8074074074074075
light bulb,-0.8074866310160428
biggest problem,-0.8076923076923077
furnace,-0.8076923076923077
investigate,-0.8077803203661327
indifferent,-0.807799442896936
previous guest,-0.807843137254902
barely fit,-0.8079470198675497
surly,-0.8079625292740047
damage,-0.8079800498753117
negtag_chance,-0.8080959520239879
dismay,-0.8082191780821918
leaning,-0.8082191780821918
open bathroom,-0.8082191780821918
something better,-0.8082191780821918
well worn,-0.8082191780821918
deaf,-0.8085106382978723
explicitly,-0.8085106382978723
good scrub,-0.8085106382978723
refunding,-0.8085106382978723
stayed elsewhere,-0.8085106382978723
voicemail,-0.8085106382978723
smoke alarm,-0.8086124401913876
negtag_practical,-0.8088235294117647
downright,-0.8088737201365188
smelt,-0.8089887640449438
cold room,-0.8091872791519434
stay away,-0.8093126385809313
use toilet,-0.809322033898305
broom cupboard,-0.8095238095238095
fiasco,-0.8095238095238095
get call,-0.8095238095238095
like cattle,-0.8095238095238095
little choice,-0.8095238095238095
lock door,-0.8095238095238095
negtag_be charged,-0.8095238095238095
nothing great,-0.8095238095238095
one woman,-0.8095238095238095
paid cash,-0.8095238095238095
poor reception,-0.8095238095238095
really upset,-0.8095238095238095
rock solid,-0.8095238095238095
seemed surprised,-0.8095238095238095
unpleasant experience,-0.8095238095238095
without telling,-0.8095238095238095
! toilet,-0.810126582278481
negtag_returned,-0.810126582278481
rats,-0.810126582278481
grossly,-0.8102189781021898
plastic cups,-0.8102189781021898
standing outside,-0.8102189781021898
unlocked,-0.8102564102564103
barely get,-0.8103448275862069
bluntly,-0.8103448275862069
paint work,-0.8103448275862069
authority,-0.8104265402843602
answer phone,-0.8105263157894737
pay additional,-0.8105263157894737
stain,-0.8106416275430359
negtag_of staff,-0.8106508875739645
undrinkable,-0.8106508875739645
every word,-0.8108108108108109
another apartment,-0.8110236220472441
seemed clean,-0.8111111111111111
extremely limited,-0.8113207547169812
found hair,-0.8113207547169812
bedspread,-0.8114285714285714
pokey,-0.8115330520393812
feel sorry,-0.8115942028985508
low ceiling,-0.8115942028985508
beware !,-0.8116591928251121
kept saying,-0.8116591928251121
extremely loud,-0.8116883116883117
filed,-0.8117647058823529
hovered,-0.8117647058823529
moisture,-0.8117647058823529
squeaked,-0.8117647058823529
sub par,-0.8117647058823529
reply,-0.8117901568415359
scratchy,-0.8118811881188119
negtag_attention,-0.811965811965812
permission,-0.811965811965812
incredibly small,-0.8120805369127517
size numbertag,-0.8121546961325967
disaster,-0.8122866894197952
electrics,-0.8123167155425219
negtag_space,-0.812369701181376
negtag_service,-0.8123752495009979
get money,-0.8125
negtag_recommend hotel,-0.8125
overcharge,-0.8125
really awful,-0.8125
room far,-0.8125
seeing room,-0.8125
towel per,-0.8125
naked,-0.8127090301003345
vibrating,-0.8128654970760234
sleep due,-0.8129175946547884
threatened,-0.8129496402877698
unwelcome,-0.8130311614730878
untrue,-0.8130841121495327
walked away,-0.8130841121495327
dangerously,-0.8133333333333334
one toilet,-0.8133333333333334
desperately,-0.8133802816901409
negtag_plug,-0.8134110787172012
roll holder,-0.8135048231511254
booking confirmation,-0.8135198135198135
could negtag_turn,-0.8135593220338984
unusable,-0.8136363636363636
pyjamas,-0.8136645962732919
finally got,-0.8138297872340425
cold even,-0.813953488372093
every footstep,-0.813953488372093
grunt,-0.813953488372093
made loud,-0.813953488372093
negtag_3,-0.813953488372093
negtag_came back,-0.813953488372093
negtag_personal,-0.813953488372093
rotten,-0.813953488372093
legal,-0.8141025641025641
numbertag cm,-0.8141809290953546
trickle,-0.8142414860681114
keep warm,-0.8144329896907216
seriously !,-0.8144329896907216
said nothing,-0.8145695364238411
drain away,-0.8148148148148148
eventually came,-0.8148148148148148
negtag_enough tables,-0.8148148148148148
stale smell,-0.8148148148148148
sucked,-0.8148148148148148
left open,-0.8149100257069408
drunks,-0.8151260504201681
negtag_professional,-0.8151260504201681
negtag_seen anything,-0.8151260504201681
negtag_cleaning,-0.8153846153846154
creepy,-0.8154761904761905
finally came,-0.8156028368794326
immediately went,-0.8156028368794326
quite rude,-0.8157303370786517
told numbertag,-0.8157894736842105
like school,-0.8159509202453987
advertising,-0.8160621761658031
alone numbertag,-0.8160919540229885
could negtag_fix,-0.8160919540229885
get response,-0.8160919540229885
protruding,-0.8160919540229885
really let,-0.8161764705882353
nasty,-0.8162490508731967
dispute,-0.8163265306122449
email confirmation,-0.8163265306122449
negtag_responsible,-0.8163265306122449
negtag_quality,-0.8166666666666667
wall paper,-0.816711590296496
negtag_fruit,-0.8167330677290837
rush back,-0.8167330677290837
crime,-0.8169014084507042
negtag_accept,-0.8171091445427728
useless,-0.8172391445236552
marginally,-0.8174603174603174
negtag_book,-0.8176382660687593
cancel,-0.8176943699731903
negtag_even,-0.8177880897138438
could barely,-0.8178053830227743
left lot,-0.8181818181818182
light fittings,-0.8181818181818182
low end,-0.8181818181818182
negtag_electricity,-0.8181818181818182
negtag_feel comfortable,-0.8181818181818182
negtag_relaxing,-0.8181818181818182
rock hard,-0.8181818181818182
weed,-0.8181818181818182
bulb,-0.8185255198487713
loud noise,-0.8186528497409327
paying guests,-0.8190476190476189
propped open,-0.8194444444444444
oppressive,-0.8195488721804511
choose another,-0.819672131147541
hot tap,-0.819672131147541
said something,-0.819672131147541
airless,-0.8197424892703863
drilling,-0.819918144611187
one towel,-0.82
waited numbertag,-0.8200692041522492
negtag_facilities,-0.8201438848920863
quite disappointed,-0.8201438848920863
authorization,-0.8202247191011236
bad breakfast,-0.8202247191011236
dark brown,-0.8202247191011236
eventually given,-0.8202247191011236
negtag_nothing,-0.8202247191011236
noise made,-0.8202247191011236
squeeze past,-0.8202247191011236
creaked,-0.8203309692671394
nothing like,-0.8203677510608204
awfull,-0.8206896551724138
fawlty towers,-0.8206896551724138
flickering,-0.8206896551724138
marketed,-0.8206896551724138
another receptionist,-0.8208955223880597
negtag_towel,-0.8208955223880597
unanswered,-0.8208955223880597
tiny room,-0.821
would hate,-0.8210526315789474
negtag_called,-0.8211382113821138
tv negtag_working,-0.8211382113821138
good thing,-0.8211899459115495
cold shower,-0.8213256484149856
even stay,-0.8214285714285714
finally gave,-0.8214285714285714
hotel needs,-0.8214285714285714
negtag_four,-0.8214285714285714
negtag_good enough,-0.8215384615384616
unpleasant,-0.8215554678247138
thank god,-0.8215613382899628
negtag_live,-0.8215962441314554
worse,-0.8219001610305958
musty smell,-0.8221153846153846
negtag_apologise,-0.8222222222222222
negtag_bath mat,-0.8222222222222222
negtag_member,-0.8222222222222222
negtag_understanding,-0.8222222222222222
tiny bar,-0.8222222222222222
work properly,-0.822289156626506
suspicious,-0.8223495702005731
inadequate,-0.8224852071005917
dreadful,-0.8225806451612904
given basement,-0.8225806451612904
cctv,-0.8227848101265823
ineffective,-0.8227848101265823
tainted,-0.8227848101265823
check room,-0.8230088495575221
horrendously,-0.8230088495575221
really old,-0.823321554770318
negtag_call,-0.8233438485804416
carpet,-0.8234036052551176
disappointing !,-0.8235294117647058
dribble,-0.8235294117647058
got key,-0.8235294117647058
negtag_follow,-0.8235294117647058
smallest hotel,-0.8235294117647058
unwashed,-0.8235294117647058
upsetting,-0.8235294117647058
bed sheets,-0.8235858101629914
constant noise,-0.8236914600550964
find another,-0.8239436619718309
hotel advertises,-0.8240000000000001
really disappointing,-0.8240000000000001
would fix,-0.8240000000000001
! window,-0.8241758241758241
also negtag_very,-0.8241758241758241
negtag_milk,-0.8241758241758241
sink tap,-0.8241758241758241
cancellation,-0.8242229367631297
borderline,-0.8243243243243243
negtag_be bothered,-0.8243243243243243
bedsheets,-0.8244680851063829
attempting,-0.8245614035087719
cramped room,-0.8247011952191236
nicer hotels,-0.8247011952191236
laughed,-0.8249534450651769
freezing,-0.8249914879128363
hotel told,-0.825
hotel tried,-0.825
scorching,-0.825
noisy room,-0.8250728862973761
window sill,-0.825136612021858
clothed,-0.8252427184466019
negtag_even close,-0.8252427184466019
shut properly,-0.8252427184466019
transactions,-0.8252427184466019
stink,-0.8253275109170306
bottom sheet,-0.8253968253968254
battered,-0.8254545454545454
manager said,-0.825503355704698
negtag_staff,-0.8255977496483825
bedside light,-0.8256880733944955
speak english,-0.8257261410788381
would negtag_book,-0.8257261410788381
floor tiles,-0.8258064516129032
bath panel,-0.8260869565217391
management need,-0.8260869565217391
net curtain,-0.8260869565217391
quite worn,-0.8260869565217391
yuk,-0.8264150943396227
shower drain,-0.8265306122448979
smells like,-0.8265306122448979
finally managed,-0.8267716535433071
rundown,-0.8268156424581006
barely enough,-0.8268792710706151
negtag_picky,-0.8269230769230769
put suitcase,-0.8269230769230769
cistern,-0.827027027027027
compensate us,-0.8271604938271605
could negtag_cope,-0.8271604938271605
existant,-0.8271604938271605
lightbulb,-0.8271604938271605
negtag_cover,-0.8271604938271605
sliced cheese,-0.8271604938271605
lying,-0.8274111675126904
entire night,-0.8275862068965517
negtag_other choice,-0.8275862068965517
see attached,-0.8275862068965517
lumpy,-0.8276450511945392
frayed,-0.8276762402088773
grotty,-0.8277027027027027
grim,-0.8277153558052435
eventually got,-0.8277511961722488
plumber,-0.8278145695364238
negtag_water,-0.8278688524590164
found someone,-0.8279569892473119
fusty,-0.8279569892473119
get keys,-0.8279569892473119
toliet,-0.8279569892473119
negtag_cheese,-0.828125
yuk !,-0.828125
grout,-0.8281622911694511
leaking,-0.8281853281853282
cardboard,-0.8281938325991189
contact us,-0.8282208588957055
hideous,-0.8283582089552238
blank,-0.8284182305630027
like pictures,-0.8284182305630027
bad night,-0.8285714285714286
negtag_amount,-0.8285714285714286
uncomfy,-0.8285714285714286
water running,-0.8288770053475936
although clean,-0.8290598290598291
bathroom ceiling,-0.8291457286432161
expected better,-0.8291457286432161
change bed,-0.8292682926829268
mysteriously,-0.8292682926829268
new keys,-0.8292682926829268
seemed ok,-0.8292682926829268
uncleared,-0.8292682926829268
use sink,-0.8292682926829268
wet hair,-0.8292682926829268
hole,-0.8292910447761194
wedge,-0.8294573643410853
negtag_bad hotel,-0.8295081967213115
negtag_bin,-0.8297872340425532
negtag_worked,-0.8297872340425532
negtag_plates,-0.8300653594771242
inflexible,-0.8301886792452831
many issues,-0.8301886792452831
room walls,-0.8301886792452831
trap,-0.830238726790451
night long,-0.8303030303030303
thing happened,-0.8303030303030303
poor,-0.8303390838786436
reception told,-0.8303886925795053
card statement,-0.8305084745762712
cheap accommodation,-0.8305084745762712
elsewhere next,-0.8305084745762712
payments,-0.8306451612903226
wedged,-0.8307210031347962
jammed,-0.8308026030368764
needs renovation,-0.8309859154929577
needed replacing,-0.8311688311688312
nope,-0.8311688311688312
got told,-0.8312236286919831
dirty dishes,-0.8313253012048193
negtag_pictures,-0.8313253012048193
negtag_stated,-0.8313253012048193
told one,-0.8313253012048193
worn-out,-0.8313253012048193
negtag_no,-0.8314606741573034
negtag_asking,-0.8315789473684211
negtag_maintenance,-0.8315789473684211
paying customer,-0.8315789473684211
receptionist seemed,-0.8315789473684211
water took,-0.8315789473684211
rat,-0.8317307692307693
negtag_joke,-0.8317757009345794
average quality,-0.8320610687022901
negtag_bedside tables,-0.8320610687022901
negtag_fit,-0.8322147651006712
definitely needs,-0.832258064516129
safety issue,-0.832258064516129
lousy,-0.8322851153039832
charged twice,-0.8325581395348837
negtag_atmosphere,-0.8325581395348837
negtag_willing,-0.8325581395348837
deceiving,-0.8327272727272728
bad smell,-0.8333333333333334
clueless,-0.8333333333333334
dont even,-0.8333333333333334
downgraded,-0.8333333333333334
every conversation,-0.8333333333333334
feet wide,-0.8333333333333334
frightened,-0.8333333333333334
hotel claims,-0.8333333333333334
interrupting,-0.8333333333333334
investigation,-0.8333333333333334
mopped,-0.8333333333333334
negtag_have booked,-0.8333333333333334
negtag_spare,-0.8333333333333334
numbertag sausage,-0.8333333333333334
ok except,-0.8333333333333334
one foot,-0.8333333333333334
patronising,-0.8333333333333334
pictures looked,-0.8333333333333334
plank,-0.8333333333333334
room let,-0.8333333333333334
someone elses,-0.8333333333333334
stale smoke,-0.8333333333333334
still nothing,-0.8333333333333334
tiny desk,-0.8333333333333334
toilet would,-0.8333333333333334
warped,-0.8333333333333334
wrapper,-0.8333333333333334
cleaned properly,-0.8338658146964856
really uncomfortable,-0.8339622641509434
hostile,-0.8343195266272192
negtag_mine,-0.8343195266272192
springs,-0.8343409915356711
eventually arrived,-0.8345864661654135
email address,-0.8347107438016529
several attempts,-0.8347107438016529
confronted,-0.8347578347578347
let alone,-0.8348134991119005
vent,-0.8348294434470377
called back,-0.8348623853211009
major disappointment,-0.8348623853211009
poor staff,-0.8348623853211009
overrated,-0.8349514563106796
much potential,-0.8350515463917526
negtag_sorry,-0.8350515463917526
old looking,-0.8350515463917526
really terrible,-0.8350515463917526
someone could,-0.8350515463917526
tattered,-0.8350515463917526
telephone number,-0.8350515463917526
close bathroom,-0.8352941176470589
couldnt sleep,-0.8352941176470589
negtag_even enough,-0.8352941176470589
negtag_information,-0.8352941176470589
pits,-0.8352941176470589
slammed,-0.8355437665782494
better facilities,-0.8356164383561644
change sheets,-0.8356164383561644
funny smell,-0.8356164383561644
rattled,-0.8358208955223879
confirmation email,-0.8358662613981763
horribly,-0.8361445783132531
negtag_cleanest,-0.8362573099415205
fooled,-0.8362892223738063
negtag_emptied,-0.8363636363636363
one working,-0.8363636363636363
rasher,-0.8363636363636363
awoken,-0.8364963503649635
supposedly,-0.8365287588294652
closer inspection,-0.8365758754863813
didnt even,-0.8366013071895425
plaster,-0.8366336633663366
inefficient,-0.8367346938775511
would negtag_take,-0.8367346938775511
odour,-0.8369098712446352
abrupt,-0.837037037037037
sagged,-0.837037037037037
noone,-0.8371040723981901
fairly clean,-0.8371501272264631
! asked,-0.8372093023255814
fails,-0.8372093023255814
person next,-0.8372093023255814
rickety,-0.8372093023255814
us pay,-0.8372093023255814
wall.the,-0.8372093023255814
arrogance,-0.8373983739837398
negtag_key,-0.8373983739837398
clogged,-0.837471783295711
strewn,-0.8375
ignored,-0.8375537505972288
desk fan,-0.8375634517766497
black marks,-0.8378378378378378
horrendous,-0.8381030253475061
debris,-0.8382352941176471
less money,-0.8382749326145552
safety hazard,-0.8383838383838383
negtag_ironing,-0.8385093167701864
never,-0.8386167146974063
avoid staying,-0.8387096774193549
bad quality,-0.8387096774193549
damp smell,-0.8387096774193549
complained,-0.8388489208633093
smell coming,-0.8388625592417062
poor !,-0.8389261744966443
poorly lit,-0.8389261744966443
scuffed,-0.8389610389610389
clattering,-0.8390804597701149
negtag_one offered,-0.8390804597701149
rang bell,-0.8390804597701149
second rate,-0.8390804597701149
stared,-0.8391959798994975
negtag_greeted,-0.8392857142857143
warned !,-0.8392857142857143
reasonably clean,-0.839572192513369
expect better,-0.8397790055248618
cancellation policy,-0.84
complete rip,-0.84
dated hotel,-0.84
hardly slept,-0.84
unsatisfactory,-0.84
two star,-0.8403041825095057
huge disappointment,-0.8403755868544601
really bad,-0.8404802744425386
looks nice,-0.8405466970387244
rudeness,-0.8406169665809768
call back,-0.8406708595387841
depressed,-0.8407079646017699
incredibly noisy,-0.8407079646017699
leaks,-0.8407079646017699
poor food,-0.8407079646017699
well past,-0.8407960199004975
assurances,-0.8409090909090909
responsibility,-0.8409542743538767
could negtag_stay,-0.8410041841004184
admitted,-0.8412017167381974
barely room,-0.8412698412698413
inexcusable,-0.8412698412698413
stuffy room,-0.8412698412698413
leaves lot,-0.8415841584158416
poor ventilation,-0.8415841584158416
scalded,-0.8415841584158416
total rip,-0.8415841584158416
woefully,-0.8415841584158416
bare minimum,-0.8416666666666667
unorganised,-0.8417266187050358
nightmare !,-0.8418079096045198
bad taste,-0.8418604651162791
falling,-0.8419309039280644
abruptly,-0.8421052631578947
dangling,-0.8421052631578947
really negtag_worth,-0.8421052631578947
dangerous,-0.842211732973702
chunks,-0.84251968503937
pay another,-0.84251968503937
hammering,-0.8426229508196721
negtag_closing,-0.8426966292134831
working days,-0.8426966292134831
flimsy,-0.8429319371727748
put anything,-0.8430034129692833
card number,-0.8431372549019608
much english,-0.8431372549019608
told someone,-0.8431372549019608
unpleasant smell,-0.8433734939759037
send someone,-0.8434782608695652
wafer thin,-0.8434782608695652
time someone,-0.8435374149659864
numbertag attempts,-0.84375
sour taste,-0.84375
expected much,-0.8439024390243902
sliced bread,-0.8439716312056738
flies,-0.8440111420612814
ok hotel,-0.844097995545657
displeasure,-0.844311377245509
even sit,-0.8444444444444444
eventually gave,-0.8444444444444444
gresham,-0.8444444444444444
poor review,-0.8444444444444444
terribly small,-0.8444444444444444
threatening,-0.844559585492228
warm air,-0.8447488584474886
absolutely tiny,-0.8448275862068966
felt claustrophobic,-0.8448275862068966
hotel unless,-0.8448275862068966
shook,-0.8448275862068966
pulled back,-0.8450704225352113
cold showers,-0.8451612903225807
negtag_hand towels,-0.8452380952380952
unimpressed,-0.8452722063037249
card company,-0.8454106280193237
even bother,-0.8454106280193237
negtag_effort,-0.8456375838926175
argument,-0.8461538461538461
could negtag_wait,-0.8461538461538461
negtag_as clean,-0.8461538461538461
negtag_info,-0.8461538461538461
residue,-0.8461538461538461
rim,-0.8461538461538461
without knocking,-0.8461538461538461
would negtag_go,-0.8461538461538461
misleading,-0.8466722830665543
simply said,-0.8469945355191257
numbertag working,-0.8470588235294118
reluctantly,-0.8470824949698189
negtag_fix,-0.8471337579617835
cold tap,-0.8472222222222222
positive side,-0.8472553699284008
positive point,-0.8473282442748091
even work,-0.8474576271186439
negtag_fans,-0.8474576271186439
negtag_handle,-0.8474576271186439
wait outside,-0.8474576271186439
clean enough,-0.8476190476190476
furniture looked,-0.8476190476190476
negtag_ok,-0.8476190476190476
put phone,-0.8476190476190476
scalding,-0.8476190476190476
dont book,-0.8478260869565217
negtag_consideration,-0.8478260869565217
negtag_deliver,-0.8478260869565217
overflowed,-0.8478260869565217
shabby,-0.8478409869773817
close properly,-0.8479809976247031
would send,-0.8479809976247031
boiling hot,-0.8481012658227848
screwed,-0.8481012658227848
negtag_good start,-0.8482142857142857
uncomfortably hot,-0.8482758620689655
already paid,-0.8485875706214692
ceiling light,-0.8487394957983193
dampness,-0.8487394957983193
didnt work,-0.8487394957983193
previous occupant,-0.8488888888888889
bank statement,-0.8490566037735849
given single,-0.8490566037735849
negtag_drinking,-0.8490566037735849
worn carpets,-0.8490566037735849
dire,-0.8494055482166446
worst !,-0.8494623655913979
propped,-0.849624060150376
could negtag_move,-0.8497109826589595
dread,-0.8497409326424871
fawlty,-0.8498659517426274
boil kettle,-0.85
dreadful experience,-0.85
gone !,-0.85
least get,-0.85
shower flooded,-0.85
overbooked,-0.8501742160278746
around bath,-0.8502673796791443
pigeon,-0.8503401360544217
low quality,-0.8504155124653741
better accommodation,-0.8504672897196262
dissatisfied,-0.8504672897196262
lipstick,-0.8507462686567164
water went,-0.8507462686567164
duct,-0.8509316770186336
subjected,-0.8509316770186336
curtain rail,-0.851063829787234
negtag_inform,-0.851063829787234
said oh,-0.851063829787234
shoe box,-0.8511904761904762
would negtag_choose,-0.8512396694214877
negtag_good value,-0.8516624040920716
anger,-0.8518518518518519
better alternatives,-0.8518518518518519
incapable,-0.8518518518518519
negtag_glass,-0.8518518518518519
negtag_ironing board,-0.8518518518518519
poor shower,-0.8518518518518519
reception twice,-0.8518518518518519
recompense,-0.8518518518518519
scalding hot,-0.8518518518518519
soured,-0.8518518518518519
thin mattress,-0.8518518518518519
without warning,-0.8518518518518519
dump,-0.8523925385239254
ripped,-0.8524271844660194
oh dear,-0.8524590163934426
breakfast poor,-0.8526315789473684
unconcerned,-0.8526315789473684
negtag_smile,-0.8527131782945736
floods,-0.8527607361963192
negtag_secure,-0.8527607361963192
basically told,-0.8532110091743119
negtag_lock,-0.8533333333333334
find different,-0.8536585365853658
many complaints,-0.8536585365853658
microscopic,-0.8536585365853658
rather rude,-0.8536585365853658
cigarette,-0.8537735849056604
like sauna,-0.8537859007832899
window frames,-0.8540145985401459
like cheap,-0.8543046357615894
door without,-0.8545454545454545
negtag_water pressure,-0.8545454545454545
weird smell,-0.8545454545454545
card machine,-0.8547008547008547
rash,-0.8548387096774194
stay clear,-0.8548387096774194
negtag_one came,-0.8548895899053628
bathroom tiles,-0.8549222797927462
expected lot,-0.855072463768116
vacuumed,-0.8551724137931035
half empty,-0.8552631578947368
overhaul,-0.8553615960099751
bad shape,-0.8554216867469879
negtag_locks,-0.8554216867469879
whilst clean,-0.8554216867469879
unbearably,-0.8555133079847909
worse !,-0.8555555555555555
extremely cramped,-0.8556701030927835
negtag_be closed,-0.8556701030927835
shocker,-0.8556701030927835
plus side,-0.8557351202207332
would negtag_close,-0.8557692307692307
! poor,-0.8558558558558559
said someone,-0.8558558558558559
negtag_discount,-0.856
sock,-0.856
windowsill,-0.856
cheated,-0.8561151079136691
sticking,-0.8565153733528551
door lock,-0.8566037735849057
answered phone,-0.8571428571428571
budge,-0.8571428571428571
card without,-0.8571428571428571
chucked,-0.8571428571428571
dated rooms,-0.8571428571428571
extremely tired,-0.8571428571428571
hear every,-0.8571428571428571
narrow corridor,-0.8571428571428571
negtag_informed,-0.8571428571428571
negtag_remote control,-0.8571428571428571
nicer places,-0.8571428571428571
refusing,-0.8571428571428571
said ok,-0.8571428571428571
smallest double,-0.8571428571428571
stifling hot,-0.8571428571428571
sucks,-0.8571428571428571
sweating,-0.8571428571428571
would negtag_advise,-0.8571428571428571
negtag_internet,-0.8575197889182058
tatty,-0.8576512455516014
horrid,-0.8577405857740585
also tiny,-0.8577777777777778
negtag_very helpful,-0.8577777777777778
negtag_answered,-0.8578680203045685
barely big,-0.8579881656804734
smallest bathroom,-0.8581560283687943
chipped paint,-0.8584070796460177
discoloured,-0.8584070796460177
one look,-0.8584070796460177
desperate,-0.8584474885844748
negtag_soap,-0.8586956521739131
atrocious,-0.8588235294117647
hardly get,-0.8588235294117647
infuriating,-0.8588235294117647
room yet,-0.8588235294117647
smelled strongly,-0.8588235294117647
shouting,-0.8591709256104486
badly,-0.8593705698894244
pretty poor,-0.8594104308390023
negtag_choice,-0.8596858638743455
poorly,-0.8597348220516399
negtag_flush,-0.8599221789883269
